tech,cell_type,cell_name,from_pin,to_pin,pol,voltage,temp,delay,wp_sum,wn_sum,slew,cap,log_slew,log_cap,req_p,req_n,rc_p,rc_n,req_eff,rc_eff,wp_over_wn,pn_balance,is_inv,stack_pd,inv_v,inv_temp
Nangate45,NAND2X2,NAND2_X2,A2,ZN,rise,1.1,25.0,10.7727,0.4014005409538832,0.22010808830167825,1.0722471396325435,-3.4369736191894456,1.0722471396325435,-3.4369736191894456,-0.40140053968712197,-0.22010808731912615,-3.8383723544580066,-3.657080923255836,-0.40140053968712197,-3.8383723544580066,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,XOR2X2,XOR2_X2,B,Z,rise,1.1,25.0,69.461,0.7024305365316948,0.5211380838348477,2.010552232202664,-1.8987135430007658,2.010552232202664,-1.8987135430007658,-0.7024305342566811,-0.5211380822621785,-2.6011439404897003,-2.4198515469079425,-0.7024305342566811,-2.6011439404897003,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,AND4X1,AND4_X1,A1,ZN,fall,1.1,25.0,60.4275,0.27646180440302964,0.09864372616310832,2.290366330174478,-2.725031839105337,2.290366330174478,-2.725031839105337,-0.27646180335242765,-0.09864372527201734,-3.0014934380650216,-2.823675506125241,-0.09864372527201734,-2.823675506125241,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,AND3X2,AND3_X2,A1,ZN,rise,1.1,25.0,42.1206,0.4983105539274718,0.31701810125741003,1.6331122891064531,-2.42400426450753,1.6331122891064531,-2.42400426450753,-0.49831055242157285,-0.31701810014695037,-2.92231457042545,-2.741022241619784,-0.49831055242157285,-2.92231457042545,1.5180722891566267,0.20574162679425842,0,1,0.9090909090909091,0.04
Nangate45,OR3X1,OR3_X1,A3,ZN,rise,1.1,25.0,60.3966,0.1972805584013619,0.019116290862665523,2.512153875582749,-2.1207795870592903,2.512153875582749,-2.1207795870592903,-0.19728055744160553,-0.019116289993234985,-2.3180601122063464,-2.1398958749254318,-0.19728055744160553,-2.3180601122063464,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,OR2X2,OR2_X2,A2,ZN,fall,1.1,25.0,72.14760000000001,0.4014005409538832,0.22010808830167825,2.290366330174478,-2.4218089518294588,2.290366330174478,-2.4218089518294588,-0.40140053968712197,-0.22010808731912615,-2.8232093182550564,-2.6419169641623177,-0.22010808731912615,-2.6419169641623177,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,INVX4,INV_X4,A,ZN,fall,1.1,25.0,7.06183,0.4014005409538832,0.22010808830167825,1.0722471396325435,-2.1196866486595063,1.0722471396325435,-2.1196866486595063,-0.40140053968712197,-0.22010808731912615,-2.521087102482057,-2.339794698941049,-0.22010808731912615,-2.339794698941049,1.5180722891566267,0.20574162679425848,1,1,0.9090909090909091,0.04
Nangate45,OR3X1,OR3_X1,A1,ZN,rise,1.1,25.0,55.1874,0.1972805584013619,0.019116290862665523,1.0722471396325435,-1.819750767154405,1.0722471396325435,-1.819750767154405,-0.19728055744160553,-0.019116289993234985,-2.017031308790698,-1.8388670563110088,-0.19728055744160553,-2.017031308790698,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,BUFX2,BUF_X2,A,Z,fall,1.1,25.0,42.5427,0.27646180440302964,0.09516935178058604,1.0722471396325435,-1.518717918129348,1.0722471396325435,-1.518717918129348,-0.27646180335242765,-0.09516935089105848,-1.7951797095413713,-1.6138872660481827,-0.09516935089105848,-1.6138872660481827,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR4X2,OR4_X2,A2,ZN,rise,1.1,25.0,171.24900000000002,0.5774917999521181,0.3961993472701517,1.6331122891064531,-0.9177533416626653,1.6331122891064531,-0.9177533416626653,-0.577491798195592,-0.3961993460143429,-1.4952451315095006,-1.31395268340384,-0.577491798195592,-1.4952451315095006,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,AND3X2,AND3_X2,A2,ZN,fall,1.1,25.0,24.4975,0.4983105539274718,0.31701810125741003,0.4675267141308018,-3.4369736191894456,0.4675267141308018,-3.4369736191894456,-0.49831055242157285,-0.31701810014695037,-3.9352816191306457,-3.7539904433114795,-0.31701810014695037,-3.7539904433114795,1.5180722891566267,0.20574162679425842,0,1,0.9090909090909091,0.04
Nangate45,NAND3X2,NAND3_X2,A3,ZN,fall,1.1,25.0,61.1736,0.5774917999521181,0.3961993472701517,1.6331122891064531,-1.5365848335381391,1.6331122891064531,-1.5365848335381391,-0.577491798195592,-0.3961993460143429,-2.1140765918403925,-1.9327841583723253,-0.3961993460143429,-1.9327841583723253,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR3X1,OR3_X1,A1,ZN,fall,1.1,25.0,113.698,0.1972805584013619,0.019116290862665523,2.512153875582749,-3.4369736191894456,2.512153875582749,-3.4369736191894456,-0.19728055744160553,-0.019116289993234985,-3.634253494307626,-3.4560898561837234,-0.019116289993234985,-3.4560898561837234,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,AND3X1,AND3_X1,A2,ZN,fall,1.1,25.0,41.3967,0.1972805584013619,0.019116290862665523,1.0722471396325435,-2.1218747078820197,1.0722471396325435,-2.1218747078820197,-0.19728055744160553,-0.019116289993234985,-2.3191552329458123,-2.140990995741645,-0.019116289993234985,-2.140990995741645,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,AND3X4,AND3_X4,A1,ZN,rise,1.1,25.0,136.78699999999998,0.7024305365316948,0.5211380838348477,2.512153875582749,-0.9188507951009687,2.512153875582749,-0.9188507951009687,-0.7024305342566811,-0.5211380822621785,-1.6212813169913514,-1.4399888704466062,-0.7024305342566811,-1.6212813169913514,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,AND2X4,AND2_X4,A1,ZN,fall,1.1,25.0,32.7347,0.7024305365316948,0.5211380838348477,0.4675267141308018,-1.5198147596781832,0.4675267141308018,-1.5198147596781832,-0.7024305342566811,-0.5211380822621785,-2.222245238049887,-2.040952810032895,-0.5211380822621785,-2.040952810032895,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,OR4X1,OR4_X1,A4,ZN,fall,1.1,25.0,126.737,0.27646180440302964,0.09864372616310832,2.010552232202664,-2.7228399798656104,2.010552232202664,-2.7228399798656104,-0.27646180335242765,-0.09864372527201734,-2.999301579858386,-2.821483647181512,-0.09864372527201734,-2.821483647181512,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,AND2X4,AND2_X4,A2,ZN,rise,1.1,25.0,33.016799999999996,0.7024305365316948,0.5211380838348477,0.4675267141308018,-1.8208447409674553,0.4675267141308018,-1.8208447409674553,-0.7024305342566811,-0.5211380822621785,-2.523275161265349,-2.341982757972848,-0.7024305342566811,-2.523275161265349,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,OR2X4,OR2_X4,A1,ZN,fall,1.1,25.0,120.306,0.7024305365316948,0.5211380838348477,1.0722471396325435,-0.6156286606066997,1.0722471396325435,-0.6156286606066997,-0.7024305342566811,-0.5211380822621785,-1.3180591898112954,-1.1367667401525783,-0.5211380822621785,-1.1367667401525783,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,AND4X1,AND4_X1,A1,ZN,fall,1.1,25.0,52.5109,0.27646180440302964,0.09864372616310832,2.010552232202664,-2.4240031116171927,2.010552232202664,-2.4240031116171927,-0.27646180335242765,-0.09864372527201734,-2.7004648131833453,-2.522646808035586,-0.09864372527201734,-2.522646808035586,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,OR3X1,OR3_X1,A3,ZN,rise,1.1,25.0,60.903999999999996,0.1972805584013619,0.019116290862665523,2.6957770888750523,-2.1207795870592903,2.6957770888750523,-2.1207795870592903,-0.19728055744160553,-0.019116289993234985,-2.3180601122063464,-2.1398958749254318,-0.19728055744160553,-2.3180601122063464,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,NAND3X2,NAND3_X2,A1,ZN,rise,1.1,25.0,14.4153,0.5774917999521181,0.3961993472701517,1.0722471396325435,-2.439674715945629,1.0722471396325435,-2.439674715945629,-0.577491798195592,-0.3961993460143429,-3.017166183503271,-2.835873884949039,-0.577491798195592,-3.017166183503271,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,AND2X2,AND2_X2,A2,ZN,rise,1.1,25.0,33.4599,0.4014005409538832,0.22010808830167825,0.4675267141308018,-2.1218729829204994,0.4675267141308018,-2.1218729829204994,-0.40140053968712197,-0.22010808731912615,-2.523273436304176,-2.341981033011478,-0.40140053968712197,-2.523273436304176,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,NOR3X1,NOR3_X1,A3,ZN,rise,1.1,25.0,43.8568,0.27646180440302964,0.09516935178058604,1.0722471396325435,-2.8897467457231576,1.0722471396325435,-2.8897467457231576,-0.27646180335242765,-0.09516935089105848,-3.1662082500347606,-2.98491601460871,-0.27646180335242765,-3.1662082500347606,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR3X1,OR3_X1,A3,ZN,rise,1.1,25.0,106.776,0.1972805584013619,0.019116290862665523,2.010552232202664,-1.5187193519767916,2.010552232202664,-1.5187193519767916,-0.19728055744160553,-0.019116289993234985,-1.7159999018577747,-1.5378356417786319,-0.19728055744160553,-1.7159999018577747,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,NAND3X1,NAND3_X1,A3,ZN,rise,1.1,25.0,82.4358,0.27646180440302964,0.09516935178058604,2.512153875582749,-2.1369383305263114,2.512153875582749,-2.1369383305263114,-0.27646180335242765,-0.09516935089105848,-2.413400081719474,-2.2321076673736613,-0.27646180335242765,-2.413400081719474,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR4X2,OR4_X2,A1,ZN,rise,1.1,25.0,104.61800000000001,0.5774917999521181,0.3961993472701517,2.290366330174478,-1.218783333732981,2.290366330174478,-1.218783333732981,-0.577491798195592,-0.3961993460143429,-1.7962751135894266,-1.6149826701195942,-0.577491798195592,-1.7962751135894266,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR4X1,OR4_X1,A3,ZN,fall,1.1,25.0,271.82,0.27646180440302964,0.09864372616310832,2.6957770888750523,-1.2176893634820596,2.6957770888750523,-1.2176893634820596,-0.27646180335242765,-0.09864372527201734,-1.494151161274672,-1.316333087470958,-0.09864372527201734,-1.316333087470958,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,NOR2X1,NOR2_X1,A1,ZN,fall,1.1,25.0,26.9866,0.1003705454622411,-0.08092190710067983,1.6331122891064531,-1.8744699073800486,1.6331122891064531,-1.8744699073800486,-0.1003705445703519,0.08092190798439065,-1.9748404440403928,-1.7935480052858424,0.08092190798439065,-1.7935480052858424,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR2X4,OR2_X4,A1,ZN,fall,1.1,25.0,113.54400000000001,0.7024305365316948,0.5211380838348477,2.512153875582749,-1.2176886465577341,2.512153875582749,-1.2176886465577341,-0.7024305342566811,-0.5211380822621785,-1.9201191540395417,-1.73882671362914,-0.5211380822621785,-1.73882671362914,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,OR4X2,OR4_X2,A1,ZN,rise,1.1,25.0,17.7652,0.5774917999521181,0.3961993472701517,1.0722471396325435,-3.4369736191894456,1.0722471396325435,-3.4369736191894456,-0.577491798195592,-0.3961993460143429,-4.014462116844142,-3.833171196407251,-0.577491798195592,-4.014462116844142,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR2X4,OR2_X4,A2,ZN,fall,1.1,25.0,130.394,0.7024305365316948,0.5211380838348477,1.6331122891064531,-0.6156286606066997,1.6331122891064531,-0.6156286606066997,-0.7024305342566811,-0.5211380822621785,-1.3180591898112954,-1.1367667401525783,-0.5211380822621785,-1.1367667401525783,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,NAND2X1,NAND2_X1,A2,ZN,rise,1.1,25.0,17.8627,0.1003705454622411,-0.08092190710067983,0.4675267141308018,-2.4306505567201224,0.4675267141308018,-2.4306505567201224,-0.1003705445703519,0.08092190798439065,-2.5310210714002395,-2.349728668997604,-0.1003705445703519,-2.5310210714002395,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,AND2X4,AND2_X4,A2,ZN,fall,1.1,25.0,35.0955,0.7024305365316948,0.5211380838348477,0.4675267141308018,-1.5198147596781832,0.4675267141308018,-1.5198147596781832,-0.7024305342566811,-0.5211380822621785,-2.222245238049887,-2.040952810032895,-0.5211380822621785,-2.040952810032895,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,AND4X1,AND4_X1,A1,ZN,fall,1.1,25.0,132.612,0.27646180440302964,0.09864372616310832,2.6957770888750523,-1.5209129372808583,2.6957770888750523,-1.5209129372808583,-0.27646180335242765,-0.09864372527201734,-1.7973747286282202,-1.619556659423084,-0.09864372527201734,-1.619556659423084,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,NOR3X2,NOR3_X2,A1,ZN,rise,1.1,25.0,57.992000000000004,0.5774917999521181,0.3961993472701517,2.290366330174478,-2.7025369238283266,2.290366330174478,-2.7025369238283266,-0.577491798195592,-0.3961993460143429,-3.2800281150182142,-3.098735944706499,-0.577491798195592,-3.2800281150182142,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR3X2,OR3_X2,A1,ZN,fall,1.1,25.0,58.2628,0.4983105539274718,0.31701810125741003,1.6331122891064531,-3.4369736191894456,1.6331122891064531,-3.4369736191894456,-0.49831055242157285,-0.31701810014695037,-3.9352816191306457,-3.7539904433114795,-0.31701810014695037,-3.7539904433114795,1.5180722891566267,0.20574162679425842,0,1,0.9090909090909091,0.04
Nangate45,AND3X1,AND3_X1,A3,ZN,fall,1.1,25.0,100.77,0.1972805584013619,0.019116290862665523,2.6957770888750523,-2.4229046460471735,2.6957770888750523,-2.4229046460471735,-0.19728055744160553,-0.019116289993234985,-2.62018513804915,-2.4420209313193517,-0.019116289993234985,-2.4420209313193517,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,NOR3X1,NOR3_X1,A1,ZN,fall,1.1,25.0,40.5207,0.27646180440302964,0.09516935178058604,2.010552232202664,-1.7952913774092631,2.010552232202664,-1.7952913774092631,-0.27646180335242765,-0.09516935089105848,-2.0717531574575982,-1.8904607221998915,-0.09516935089105848,-1.8904607221998915,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR2X4,OR2_X4,A1,ZN,rise,1.1,25.0,14.1539,0.7024305365316948,0.5211380838348477,0.4675267141308018,-3.4369736191894456,0.4675267141308018,-3.4369736191894456,-0.7024305342566811,-0.5211380822621785,-4.139399356788054,-3.958108947113523,-0.7024305342566811,-4.139399356788054,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,OR4X2,OR4_X2,A4,ZN,fall,1.1,25.0,108.391,0.5774917999521181,0.3961993472701517,1.0722471396325435,-2.4229034960722173,1.0722471396325435,-2.4229034960722173,-0.577491798195592,-0.3961993460143429,-3.000394976216946,-2.819102671821946,-0.3961993460143429,-2.819102671821946,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR3X1,OR3_X1,A3,ZN,rise,1.1,25.0,35.5029,0.1972805584013619,0.019116290862665523,1.6331122891064531,-2.4218089518294588,1.6331122891064531,-2.4218089518294588,-0.19728055744160553,-0.019116289993234985,-2.6190894439980505,-2.440925237114677,-0.19728055744160553,-2.6190894439980505,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,NOR2X2,NOR2_X2,A2,ZN,rise,1.1,25.0,84.01559999999999,0.4014005409538832,0.22010808830167825,0.4675267141308018,-1.5734415543712874,0.4675267141308018,-1.5734415543712874,-0.40140053968712197,-0.22010808731912615,-1.9748420704316376,-1.7935496316771395,-0.40140053968712197,-1.9748420704316376,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR4X1,OR4_X1,A3,ZN,fall,1.1,25.0,207.196,0.27646180440302964,0.09864372616310832,2.512153875582749,-1.5187193519767916,2.512153875582749,-1.5187193519767916,-0.27646180335242765,-0.09864372527201734,-1.7951811433887728,-1.6173630741375316,-0.09864372527201734,-1.6173630741375316,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,BUFX4,BUF_X4,A,Z,fall,1.1,25.0,30.2248,0.5774917999521181,0.3961993472701517,0.4675267141308018,-1.518717918129348,0.4675267141308018,-1.518717918129348,-0.577491798195592,-0.3961993460143429,-2.0962096781056823,-1.914917243860793,-0.3961993460143429,-1.914917243860793,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,AND4X1,AND4_X1,A3,ZN,fall,1.1,25.0,64.2568,0.27646180440302964,0.09864372616310832,2.010552232202664,-2.122973173597656,2.010552232202664,-2.122973173597656,-0.27646180335242765,-0.09864372527201734,-2.399434926467344,-2.2216168847153788,-0.09864372527201734,-2.2216168847153788,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,AND4X2,AND4_X2,A2,ZN,fall,1.1,25.0,125.70100000000001,0.5774917999521181,0.3961993472701517,2.010552232202664,-0.9194023672058032,2.010552232202664,-0.9194023672058032,-0.577491798195592,-0.3961993460143429,-1.4968941570146326,-1.3156017089266077,-0.3961993460143429,-1.3156017089266077,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR4X1,OR4_X1,A2,ZN,rise,1.1,25.0,20.6189,0.27646180440302964,0.09864372616310832,1.0722471396325435,-3.4369736191894456,1.0722471396325435,-3.4369736191894456,-0.27646180335242765,-0.09864372527201734,-3.713434366186414,-3.535617042107419,-0.27646180335242765,-3.713434366186414,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,AND3X4,AND3_X4,A3,ZN,rise,1.1,25.0,110.75200000000001,0.7024305365316948,0.5211380838348477,0.4675267141308018,-0.9188507951009687,0.4675267141308018,-0.9188507951009687,-0.7024305342566811,-0.5211380822621785,-1.6212813169913514,-1.4399888704466062,-0.7024305342566811,-1.6212813169913514,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,OR3X1,OR3_X1,A2,ZN,fall,1.1,25.0,97.3734,0.1972805584013619,0.019116290862665523,2.290366330174478,-3.4369736191894456,2.290366330174478,-3.4369736191894456,-0.19728055744160553,-0.019116289993234985,-3.634253494307626,-3.4560898561837234,-0.019116289993234985,-3.4560898561837234,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,OR4X1,OR4_X1,A2,ZN,rise,1.1,25.0,26.1883,0.27646180440302964,0.09864372616310832,1.6331122891064531,-3.4369736191894456,1.6331122891064531,-3.4369736191894456,-0.27646180335242765,-0.09864372527201734,-3.713434366186414,-3.535617042107419,-0.27646180335242765,-3.713434366186414,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,OR4X2,OR4_X2,A3,ZN,fall,1.1,25.0,204.656,0.5774917999521181,0.3961993472701517,1.0722471396325435,-0.9177533416626653,1.0722471396325435,-0.9177533416626653,-0.577491798195592,-0.3961993460143429,-1.4952451315095006,-1.31395268340384,-0.3961993460143429,-1.31395268340384,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR3X2,OR3_X2,A2,ZN,fall,1.1,25.0,84.6227,0.4983105539274718,0.31701810125741003,1.0722471396325435,-1.8197478994548788,1.0722471396325435,-1.8197478994548788,-0.49831055242157285,-0.31701810014695037,-2.3180583915891475,-2.136765969675323,-0.31701810014695037,-2.136765969675323,1.5180722891566267,0.20574162679425842,0,1,0.9090909090909091,0.04
Nangate45,BUFX4,BUF_X4,A,Z,fall,1.1,25.0,45.6879,0.5774917999521181,0.3961993472701517,2.290366330174478,-3.4369736191894456,2.290366330174478,-3.4369736191894456,-0.577491798195592,-0.3961993460143429,-4.014462116844142,-3.833171196407251,-0.3961993460143429,-3.833171196407251,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,NAND3X1,NAND3_X1,A1,ZN,fall,1.1,25.0,231.434,0.27646180440302964,0.09516935178058604,2.512153875582749,-1.2338482468010779,2.512153875582749,-1.2338482468010779,-0.27646180335242765,-0.09516935089105848,-1.510310044351813,-1.3290175964097826,-0.09516935089105848,-1.3290175964097826,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,NOR3X1,NOR3_X1,A2,ZN,fall,1.1,25.0,5.1967,0.27646180440302964,0.09516935178058604,0.4675267141308018,-3.4369736191894456,0.4675267141308018,-3.4369736191894456,-0.27646180335242765,-0.09516935089105848,-3.713434366186414,-3.5321426796005087,-0.09516935089105848,-3.5321426796005087,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR4X1,OR4_X1,A3,ZN,fall,1.1,25.0,213.811,0.27646180440302964,0.09864372616310832,0.4675267141308018,-1.2176893634820596,0.4675267141308018,-1.2176893634820596,-0.27646180335242765,-0.09864372527201734,-1.494151161274672,-1.316333087470958,-0.09864372527201734,-1.316333087470958,1.50597609561753,0.20190779014308433,0,1,0.9090909090909091,0.04
Nangate45,AND2X2,AND2_X2,A1,ZN,fall,1.1,25.0,59.5905,0.4014005409538832,0.22010808830167825,2.512153875582749,-3.4369736191894456,2.512153875582749,-3.4369736191894456,-0.40140053968712197,-0.22010808731912615,-3.8383723544580066,-3.657080923255836,-0.22010808731912615,-3.657080923255836,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR3X2,OR3_X2,A2,ZN,rise,1.1,25.0,18.817,0.4983105539274718,0.31701810125741003,1.0722471396325435,-3.4369736191894456,1.0722471396325435,-3.4369736191894456,-0.49831055242157285,-0.31701810014695037,-3.9352816191306457,-3.7539904433114795,-0.49831055242157285,-3.9352816191306457,1.5180722891566267,0.20574162679425842,0,1,0.9090909090909091,0.04
Nangate45,NAND3X1,NAND3_X1,A2,ZN,rise,1.1,25.0,100.533,0.27646180440302964,0.09516935178058604,2.010552232202664,-1.53487749092254,2.010552232202664,-1.53487749092254,-0.27646180335242765,-0.09516935089105848,-1.811339281850789,-1.6300468387082008,-0.27646180335242765,-1.811339281850789,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,NOR3X1,NOR3_X1,A1,ZN,fall,1.1,25.0,5.47233,0.27646180440302964,0.09516935178058604,0.4675267141308018,-2.8897467457231576,0.4675267141308018,-2.8897467457231576,-0.27646180335242765,-0.09516935089105848,-3.1662082500347606,-2.98491601460871,-0.09516935089105848,-2.98491601460871,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,NAND2X1,NAND2_X1,A1,ZN,rise,1.1,25.0,15.767199999999999,0.1003705454622411,-0.08092190710067983,0.4675267141308018,-2.4306505567201224,0.4675267141308018,-2.4306505567201224,-0.1003705445703519,0.08092190798439065,-2.5310210714002395,-2.349728668997604,-0.1003705445703519,-2.5310210714002395,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,AND4X2,AND4_X2,A2,ZN,rise,1.1,25.0,119.892,0.5774917999521181,0.3961993472701517,2.512153875582749,-1.5214623477117555,2.512153875582749,-1.5214623477117555,-0.577491798195592,-0.3961993460143429,-2.0989541074353997,-1.9176616733077663,-0.577491798195592,-2.0989541074353997,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,AND3X1,AND3_X1,A1,ZN,rise,1.1,25.0,124.053,0.1972805584013619,0.019116290862665523,2.010552232202664,-1.5198147596781832,2.010552232202664,-1.5198147596781832,-0.19728055744160553,-0.019116289993234985,-1.7170953095383448,-1.538931049478394,-0.19728055744160553,-1.7170953095383448,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,NOR2X1,NOR2_X1,A1,ZN,rise,1.1,25.0,81.07830000000001,0.1003705454622411,-0.08092190710067983,1.0722471396325435,-1.8744699073800486,1.0722471396325435,-1.8744699073800486,-0.1003705445703519,0.08092190798439065,-1.9748404440403928,-1.7935480052858424,-0.1003705445703519,-1.9748404440403928,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,XOR2X2,XOR2_X2,A,Z,fall,1.1,25.0,14.902000000000001,0.7024305365316948,0.5211380838348477,2.6957770888750523,-2.500772055337595,2.6957770888750523,-2.500772055337595,-0.7024305342566811,-0.5211380822621785,-3.2032020359589173,-3.021909819855368,-0.5211380822621785,-3.021909819855368,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,XOR2X2,XOR2_X2,A,Z,rise,1.1,25.0,16.569,0.7024305365316948,0.5211380838348477,1.0722471396325435,-3.4369736191894456,1.0722471396325435,-3.4369736191894456,-0.7024305342566811,-0.5211380822621785,-4.139399356788054,-3.958108947113523,-0.7024305342566811,-4.139399356788054,1.518072289156627,0.2057416267942585,0,1,0.9090909090909091,0.04
Nangate45,NOR3X2,NOR3_X2,A3,ZN,fall,1.1,25.0,13.082699999999999,0.5774917999521181,0.3961993472701517,2.290366330174478,-3.0035658248034642,2.290366330174478,-3.0035658248034642,-0.577491798195592,-0.3961993460143429,-3.5810564073499354,-3.3997645194659616,-0.3961993460143429,-3.3997645194659616,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR3X1,OR3_X1,A3,ZN,fall,1.1,25.0,145.78900000000002,0.1972805584013619,0.019116290862665523,2.6957770888750523,-2.1207795870592903,2.6957770888750523,-2.1207795870592903,-0.19728055744160553,-0.019116289993234985,-2.3180601122063464,-2.1398958749254318,-0.019116289993234985,-2.1398958749254318,1.5071770334928236,0.20229007633587803,0,1,0.9090909090909091,0.04
Nangate45,AND4X2,AND4_X2,A1,ZN,fall,1.1,25.0,37.1922,0.5774917999521181,0.3961993472701517,0.4675267141308018,-1.8224923289463906,0.4675267141308018,-1.8224923289463906,-0.577491798195592,-0.3961993460143429,-2.39998404855646,-2.218691633042678,-0.3961993460143429,-2.218691633042678,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
Nangate45,OR3X2,OR3_X2,A2,ZN,rise,1.1,25.0,17.287,0.4983105539274718,0.31701810125741003,0.4675267141308018,-3.4369736191894456,0.4675267141308018,-3.4369736191894456,-0.49831055242157285,-0.31701810014695037,-3.9352816191306457,-3.7539904433114795,-0.49831055242157285,-3.9352816191306457,1.5180722891566267,0.20574162679425842,0,1,0.9090909090909091,0.04
Nangate45,NAND3X1,NAND3_X1,A1,ZN,fall,1.1,25.0,20.7077,0.27646180440302964,0.09516935178058604,1.6331122891064531,-2.738998738551769,1.6331122891064531,-2.738998738551769,-0.27646180335242765,-0.09516935089105848,-3.015460330804523,-2.834168031645851,-0.09516935089105848,-2.834168031645851,1.5180722891566267,0.20574162679425848,0,1,0.9090909090909091,0.04
